
Gurobi 9.5.1 (win64) logging started Tue Sep 19 00:56:07 2023

Set parameter LogFile to value "consol_sol_wt_1_time_36000_ver1.0.txt"
Set parameter TimeLimit to value 36000
Gurobi Optimizer version 9.5.1 build v9.5.1rc2 (win64)
Thread count: 4 physical cores, 8 logical processors, using up to 8 threads
Optimize a model with 199781 rows, 74550 columns and 1039284 nonzeros
Model fingerprint: 0x6b59279d
Variable types: 0 continuous, 74550 integer (74550 binary)
Coefficient statistics:
  Matrix range     [1e+00, 5e+01]
  Objective range  [1e+00, 3e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 8e+00]
Found heuristic solution: objective -0.0000000
Presolve removed 120020 rows and 5580 columns (presolve time = 5s) ...
Presolve removed 124820 rows and 6220 columns (presolve time = 10s) ...
Presolve removed 124780 rows and 6180 columns
Presolve time: 10.14s
Presolved: 75001 rows, 68370 columns, 897913 nonzeros
Variable types: 0 continuous, 68370 integer (68330 binary)

Deterministic concurrent LP optimizer: primal and dual simplex
Showing first log only...


Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
  23   4.68895658e+02  4.75166359e+02  5.13e-12 2.34e-15  2.97e-05    17s
  24   4.69470305e+02  4.73897360e+02  7.40e-12 2.01e-15  2.10e-05    18s
  25   4.69836215e+02  4.73031417e+02  5.95e-12 1.99e-15  1.52e-05    18s
  26   4.70288388e+02  4.72387362e+02  1.05e-11 1.56e-15  9.96e-06    18s
  27   4.70320059e+02  4.72252414e+02  8.81e-12 1.78e-15  9.17e-06    19s
  28   4.70435271e+02  4.72021991e+02  2.23e-11 1.43e-15  7.53e-06    19s
  29   4.70584563e+02  4.71720027e+02  2.93e-11 2.39e-15  5.39e-06    19s
  30   4.70752166e+02  4.71507086e+02  3.34e-11 2.07e-15  3.58e-06    19s
  31   4.70808533e+02  4.71377483e+02  3.29e-11 2.06e-15  2.70e-06    20s
  32   4.70915822e+02  4.71269394e+02  8.71e-11 2.42e-15  1.68e-06    20s
  33   4.70954192e+02  4.71210743e+02  5.40e-11 2.03e-15  1.22e-06    20s
  34   4.70997912e+02  4.71175183e+02  4.23e-11 2.20e-15  8.41e-07    20s
  35   4.71038475e+02  4.71143499e+02  5.15e-11 2.17e-15  4.98e-07    21s
  36   4.71070031e+02  4.71129275e+02  1.42e-10 1.89e-15  2.81e-07    21s
  37   4.71093775e+02  4.71119919e+02  4.64e-10 1.97e-15  1.24e-07    21s
  38   4.71110499e+02  4.71116092e+02  3.97e-10 2.39e-15  2.65e-08    21s
  39   4.71114508e+02  4.71115555e+02  7.95e-10 1.78e-15  4.97e-09    22s
  40   4.71114846e+02  4.71115381e+02  3.28e-10 2.52e-15  2.54e-09    22s
  41   4.71115282e+02  4.71115291e+02  4.65e-10 2.59e-15  4.11e-11    22s
  42   4.71115289e+02  4.71115289e+02  7.99e-10 2.22e-15  1.86e-14    22s

Barrier solved model in 42 iterations and 22.35 seconds (12.63 work units)
Optimal objective 4.71115289e+02


Root crossover log...

   24142 DPushes remaining with DInf 3.1171509e-06                23s
       0 DPushes remaining with DInf 0.0000000e+00                25s

   17823 PPushes remaining with PInf 0.0000000e+00                25s
   17798 PPushes remaining with PInf 0.0000000e+00                25s
    2132 PPushes remaining with PInf 0.0000000e+00                30s
       0 PPushes remaining with PInf 0.0000000e+00                32s

  Push phase complete: Pinf 0.0000000e+00, Dinf 1.6251136e-11     32s


Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   34610    4.7111529e+02   0.000000e+00   0.000000e+00     32s
   34610    4.7111529e+02   0.000000e+00   0.000000e+00     32s

Root relaxation: objective 4.711153e+02, 34610 iterations, 22.09 seconds (20.04 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0  471.11529    0 37071  368.00000  471.11529  28.0%     -  102s
     0     0  464.64486    0 27948  368.00000  464.64486  26.3%     -  334s
     0     0  463.15502    0 25305  368.00000  463.15502  25.9%     -  371s
     0     0  463.15490    0 25251  368.00000  463.15490  25.9%     -  375s
     0     0  455.71372    0 21746  368.00000  455.71372  23.8%     -  512s
     0     0  452.53103    0 21758  368.00000  452.53103  23.0%     -  629s
     0     0  452.50804    0 20876  368.00000  452.50804  23.0%     -  660s
     0     0  452.50498    0 20609  368.00000  452.50498  23.0%     -  700s
     0     0  452.50464    0 20109  368.00000  452.50464  23.0%     -  720s
     0     0  451.27050    0 24458  368.00000  451.27050  22.6%     -  891s
     0     0  450.54959    0 24675  368.00000  450.54959  22.4%     -  958s
     0     0  450.54824    0 24432  368.00000  450.54824  22.4%     - 1003s
     0     0  448.34399    0 24080  368.00000  448.34399  21.8%     - 1170s
     0     0  447.34055    0 24106  368.00000  447.34055  21.6%     - 1243s
     0     0  447.32968    0 23381  368.00000  447.32968  21.6%     - 1271s
     0     0  447.32948    0 23227  368.00000  447.32948  21.6%     - 1295s
     0     0  447.31836    0 24041  368.00000  447.31836  21.6%     - 1484s
H    0     0                     368.5000000  447.31836  21.4%     - 10227s
     0     2  447.31836    0 24041  368.50000  447.31836  21.4%     - 10419s
     1     4  447.31561    1 24072  368.50000  447.31836  21.4% 55005 10576s
     3     8  447.28949    2 24223  368.50000  447.31547  21.4% 29469 11240s
     7    12  447.26769    3 24768  368.50000  447.27921  21.4% 22699 11465s
    11    16  447.24853    4 24350  368.50000  447.27921  21.4% 20638 12186s
    15    20  447.20841    5 24375  368.50000  447.27921  21.4% 20297 12274s
    19    24  447.16248    6 24473  368.50000  447.27921  21.4% 17138 12305s
    23    29  447.11511    7 24470  368.50000  447.27921  21.4% 14703 12389s
    28    36  446.93246    9 24081  368.50000  447.27921  21.4% 12897 12455s
H   30    36                     369.5000000  447.27921  21.0% 12112 12455s
    35    42  446.73382   11 23849  369.50000  447.27921  21.0% 11393 12639s
    41    48  446.68512   12 23752  369.50000  447.27921  21.0% 10878 12720s
    47    55  446.46527   14 23838  369.50000  447.27921  21.0% 10337 13102s
    54    64  446.39279   15 24355  369.50000  447.27921  21.0%  9891 13186s
    63    68  446.20035   17 23866  369.50000  447.27921  21.0%  9241 13440s
    67    72  446.05748   18 24011  369.50000  447.27921  21.0%  9091 13534s
    71    76  445.86442   19 23490  369.50000  447.27921  21.0%  9146 13751s
    75    80  445.84266   20 24011  369.50000  447.27921  21.0%  9471 14183s
    79    86  445.84506   20 24215  369.50000  447.27921  21.0%  9491 14269s
    85    94  445.82318   21 24033  369.50000  447.27921  21.0%  9304 14480s
    93   104  445.66493   22 23789  369.50000  447.27921  21.0%  9151 14609s
   103   112  445.60909   24 23375  369.50000  447.27921  21.0%  8750 14921s
   111   122  445.29319   25 23658  369.50000  447.27921  21.0%  8691 15201s
   121   136  445.27164   27 23378  369.50000  447.27921  21.0%  8680 15389s
   125   136  435.62439   29 20081  369.50000  447.27921  21.0%  8532 15390s
   135   143  445.25613   31 23118  369.50000  447.27921  21.0%  8213 15651s
   142   156  445.24760   34 22921  369.50000  447.27921  21.0%  8133 15828s
   155   160  445.21550   37 22493  369.50000  447.27921  21.0%  7867 16095s
   159   168  445.21374   38 22341  369.50000  447.27921  21.0%  7836 16418s
   167   186  445.19914   40 21529  369.50000  447.27921  21.0%  8087 16731s
   185   202  438.82520   41 20028  369.50000  447.27921  21.0%  7855 17364s
   201   219  438.63795   45 19962  369.50000  447.27921  21.0%  7467 17584s
   218   242  438.51772   48 20516  369.50000  447.27921  21.0%  7092 17770s
   241   264  423.43019   51 19845  369.50000  447.27921  21.0%  6755 17984s
   263   300  423.29432   55 19137  369.50000  447.27921  21.0%  6393 18176s
   299   308  419.48045   67 18417  369.50000  447.27921  21.0%  5880 23176s
   307   340  419.46369   69 18169  369.50000  447.27921  21.0%  5779 23396s
   339   344  414.16064   78 15752  369.50000  447.27921  21.0%  5501 24102s
H  342   344                     370.0000000  447.27921  20.9%  5481 24102s
   343   380  404.94457   78 14524  370.00000  447.27921  20.9%  5489 24329s
   379   387  404.35294   88 13611  370.00000  447.27921  20.9%  5210 24776s
   386   443  404.32690   89 13624  370.00000  447.27921  20.9%  5158 27961s
   442   496  403.70592  102 12187  370.00000  447.27921  20.9%  4712 28350s
   495   520  399.95814  107 12223  370.00000  447.27921  20.9%  4312 31946s
   519   609  398.99384  113 11758  370.00000  447.27921  20.9%  4179 32271s
   612   700  397.79708  128 9952  370.00000  447.27921  20.9%  3741 32703s
   705   736  392.00001  150 8024  370.00000  447.27921  20.9%  3444 33052s
   743   774  392.00001  159 8749  370.00000  447.27921  20.9%  3373 33650s
   783   842  392.00001  166 9001  370.00000  447.27921  20.9%  3274 35885s
   855   878  392.00001  179 9746  370.00000  447.27921  20.9%  3134 36000s

Cutting planes:
  Gomory: 8
  Cover: 54
  Implied bound: 76
  Clique: 961
  MIR: 219
  StrongCG: 22
  Flow cover: 3
  GUB cover: 126
  Zero half: 229
  RLT: 382
  BQP: 9
  PSD: 13

Explored 891 nodes (3053004 simplex iterations) in 36000.30 seconds (45155.82 work units)
Thread count was 8 (of 8 available processors)

Solution count 4: 370 369.5 368.5 368 

Time limit reached
Best objective 3.700000000000e+02, best bound 4.470000000000e+02, gap 20.8108%
